,4.6.2_rbf_matern32_sin_lin_sin_lfbgs_0_0,4.6.2_rbf_matern32_sin_lin_sin_lfbgs_1_0,4.6.2_rbf_matern32_sin_lin_sin_lfbgs_2_0,4.6.2_rbf_matern32_sin_lin_sin_lfbgs_3_0,4.6.2_rbf_matern32_sin_lin_sin_lfbgs_4_0
       [ 1.11265220e-01],
       [ 1.63716275e-01],
       [ 2.57854048e-02],
       [ 7.10127030e-02],
       [ 5.45092387e-02],
       [-7.85136487e-02],
       [-2.83086848e-02],
       [ 3.66896014e-01],
       [ 1.19993837e-01],
       [ 2.76613526e-01],
       [ 1.91363954e-02],
       [-1.93870363e-01],
       [-1.09175186e-01],
       [ 1.22919325e-01],
       [-5.89874189e-02],
       [-9.79171051e-02],
       [ 7.34606230e-02],
       [-1.42303639e-01],
       [ 3.22844448e-01],
       [ 3.56597356e-01],
       [ 2.11841076e-01],
       [ 2.46114863e-01],
       [-1.21376511e-01],
       [-6.76370928e-01],
       [-3.21272880e-01],
       [ 9.06878741e-02],
       [-2.64703455e-01],
       [-5.32877207e-01],
       [ 2.19361199e-01],
       [ 1.06180192e-02],
       [ 1.36899741e-01],
       [-3.39313362e-01],
       [-2.49397660e-02],
       [ 3.80872901e-01],
       [-9.00529246e-02],
       [-3.28088938e-01],
       [-5.53089728e-02],
       [-1.62019943e-03],
       [ 5.59884205e-03],
       [-1.54401334e-01],
       [ 2.18110863e-01],
       [ 5.93715624e-01],
       [-6.44245893e-03],
       [ 1.45780595e-01],
       [-3.48290671e-01],
       [-6.39493875e-01],
       [-5.66175462e-02],
       [-5.18947839e-01],
       [ 4.20596874e-02],
       [-3.61927569e-01],
       [-5.29903479e-01],
       [-5.98570166e-01],
       [ 3.79372895e-01],
       [ 3.54944400e-01],
       [-2.06450123e-01],
       [-2.82855705e-01],
       [-2.54215071e-01],
       [ 9.22657754e-02],
       [ 4.28753670e-01],
       [ 3.99690537e-01],
       [-1.48909256e-01],
       [-1.76461587e-01],
       [-2.40567846e-01],
       [ 1.68416310e-01],
       [-5.92435190e-01],
       [-5.02447178e-01],
       [ 1.38998386e-01],
       [ 1.01016590e+00],
       [-1.55437717e-01],
       [ 1.11784547e-01],
       [ 2.28461734e-02],
       [ 6.18467019e-01],
       [ 4.17995274e-01],
       [ 4.75512072e-01],
       [-3.67772983e-01],
       [ 1.15871826e-01],
       [-2.93964943e-01],
       [ 4.62938748e-01],
       [ 5.93280602e-01],
       [ 1.69751447e-01],
       [-3.40769919e-01],
       [-1.74536203e-01],
       [ 6.46344838e-02],
       [-1.91577566e-02],
       [-6.50743223e-02],
       [ 6.56123453e-02],
       [-3.45685686e-02],
       [ 2.74351779e-01],
       [ 8.50205884e-03],
       [ 2.80113290e-01],
       [-3.79120931e-02],
       [-2.41499337e-01],
       [ 3.82681800e-01],
       [ 2.10621827e-01],
       [ 1.65915311e-01],
       [ 2.20345420e-01],
       [ 5.25135750e-01],
       [-7.93925689e-02],
       [ 3.82757688e-01],
       [ 2.93311262e-01],
       [ 5.03720219e-01],
       [ 5.13508520e-02],
       [-2.42567348e-01],
       [-2.59625780e-01],
       [ 1.16022175e-01],
       [ 3.06375852e-02],
       [ 5.92873107e-01],
       [ 7.18824792e-01],
       [ 1.28289565e-01],
       [-6.31539658e-01],
       [ 3.28111785e-01],
       [-1.81397564e-01],
       [ 9.39754695e-02],
       [-5.92540176e-01],
       [ 2.20014949e-01],
       [-3.37248359e-01],
       [ 5.78870587e-01],
       [-2.04665769e-01],
       [-2.20501797e-01],
       [ 1.12843749e+00],
       [ 6.11395275e-02],
       [-3.13323293e-01],
       [ 3.82033116e-01],
       [ 6.33008879e-01],
       [-2.87746824e-01],
       [-1.60509601e-01],
       [-2.06257871e-01],
       [-1.01729604e+00],
       [-4.24303560e-01],
       [-3.73688442e-01],
       [-9.30781745e-01],
       [ 1.87322072e-01],
       [-3.40537336e-01],
       [ 2.08332744e-01],
       [-1.55915796e-01],
       [-2.15106769e-01],
       [ 4.42232887e-01],
       [-1.01697901e+00],
       [-7.60536888e-01],
       [-3.66761192e-01],
       [ 1.10928329e-01],
       [-4.22102209e-01],
       [ 6.95162226e-01],
       [ 7.79951075e-01],
       [ 2.64646228e-01],
       [ 8.00904191e-01],
       [ 3.06413456e-01],
       [ 6.30121059e-01],
       [ 8.86322385e-01],
       [ 1.06755631e-01],
       [ 8.60559046e-02],
       [ 7.21187231e-01],
       [ 4.08679936e-02],
       [ 5.73987873e-02],
       [-2.22014180e-01],
       [ 1.70487322e-01],
       [-8.20957659e-02],
       [-1.67707164e-01],
       [ 4.35519696e-02],
       [ 9.17778642e-02],
       [ 4.01131627e-01],
       [ 3.61774915e-01],
       [-1.57869251e-01],
       [ 1.53486653e-03],
       [ 4.61598842e-03],
       [-1.40989245e-01],
       [-4.08396892e-01],
       [-5.82934130e-04],
       [ 5.79534643e-02],
       [-2.03717909e-01],
       [-4.53101712e-03],
       [ 1.75359806e-02],
       [-3.38591682e-02],
       [-6.53976577e-02],
       [ 1.79083747e-01],
       [ 4.77244422e-01],
       [ 3.30460933e-02],
       [ 6.19050727e-01],
       [ 1.37449786e-01],
       [-1.61805328e-02],
       [-3.33891041e-01],
       [-1.04672936e-01],
       [-2.59993466e-01],
       [ 4.18413210e-02],
       [ 5.01428579e-01],
       [-3.53633094e-01],
       [-5.00090611e-01],
       [-3.37781569e-01],
       [ 3.88083374e-01],
       [-1.20345521e-01],
       [ 1.16116129e-01],
       [-5.68367722e-02],
       [-9.05815558e-01],
       [-1.90147870e-01],
       [ 3.43575240e-01],
       [ 1.88529936e-01],
       [ 6.43959025e-01],
       [-2.15885222e-01],
       [ 5.07627558e-01],
       [ 6.41520336e-01],
       [ 1.22306179e-01],
       [-2.71248775e-02],
       [-4.70846027e-02],
       [ 1.52453938e-01],
       [-2.95202993e-01],
       [ 1.53177950e-01],
       [ 4.21083054e-01],
       [ 5.06705173e-01],
       [ 8.14523986e-02],
       [-3.71442866e-01],
       [ 2.23391493e-01],
       [-1.36074102e-01],
       [-2.79386912e-01],
       [ 6.24561459e-01],
       [ 2.13230148e-01],
       [ 1.96297210e-01],
       [ 5.50023454e-01],
       [ 3.18703322e-01],
       [ 4.30873565e-02],
       [ 3.05326188e-02],
       [ 2.83061451e-01],
       [ 5.67825770e-02],
       [ 4.15426463e-01],
       [ 3.85607415e-01],
       [ 2.72409645e-01],
       [ 6.40747502e-02],
       [ 5.17610962e-01],
       [ 2.19795407e-01],
       [-2.65762835e-01],
       [ 6.24467784e-01],
       [ 1.52914203e-01],
       [ 4.50138816e-01],
       [ 1.36262314e-01],
       [ 3.87904848e-01],
       [ 8.04878265e-01],
       [ 2.97469356e-01],
       [ 3.79611750e-01],
       [ 2.42355405e-01],
       [ 2.62405866e-02],
       [-1.05206415e+00],
       [ 9.30659174e-03],
       [-6.68028889e-01],
       [-5.02360262e-01],
       [ 7.38158178e-01],
       [-9.06448534e-04],
       [ 6.86117068e-02],
       [ 6.85136364e-02],
       [ 8.93337194e-01],
       [-5.20155545e-01],
       [-6.61865172e-01],
       [ 7.02549065e-01],
       [ 8.63873140e-01],
       [-7.90750257e-01],
       [-1.27738412e-01],
       [ 6.09693913e-02],
       [-3.26154499e-02],
       [ 8.77194340e-01],
       [-9.88885211e-02],
       [-4.97641050e-01],
       [ 2.34424182e-01],
       [-1.20382490e-01],
       [ 1.77348844e-01],
       [ 5.00944577e-01],
       [ 2.66006458e-01],
       [-2.02855612e-01],
       [ 3.59902379e-01],
       [ 4.14167409e-01],
       [-3.97372643e-01],
       [-4.64162958e-01],
       [ 1.41444023e-01],
       [ 6.84012680e-01],
       [-4.30224093e-01],
       [-4.87124561e-01],
       [-1.64583842e-02],
       [-5.16972550e-02],
       [ 9.88993945e-01],
       [-2.49883882e-01],
       [-1.79635724e-01],
       [ 8.42838377e-01],
       [ 5.99345783e-01],
       [-3.61017198e-01],
       [-1.83227205e-01],
       [-2.74552137e-01],
       [-1.12059959e+00],
       [ 2.31019790e-01],
       [ 2.38822881e-01],
       [ 1.91387090e-01],
       [ 5.91654134e-01],
       [ 7.83728199e-01],
       [ 3.42985935e-01],
       [ 2.00838200e-01],
       [ 6.60845847e-01],
       [ 3.50011869e-01],
       [-3.60903998e-01],
       [ 3.19370319e-01],
       [-1.73213804e-01],
       [-1.05571365e-03],
       [ 6.59498588e-01],
       [-1.27110893e-02],
       [-2.68211583e-01],
       [ 2.12872481e-01],
       [-3.52075902e-01],
       [-2.34332584e-01],
       [ 4.82376925e-02],
       [-6.08704177e-01],
       [-5.24187392e-01],
       [-1.14978353e-01],
       [-1.15675022e-03],
       [ 3.48843211e-02],
       [-3.65329649e-02],
       [-3.66600345e-01],
       [-1.53243519e-01],
       [-4.62522413e-01],
       [-4.53104833e-01],
       [-5.01694183e-03],
       [ 2.20268056e-01],
       [ 3.30629451e-01],
       [ 5.62369327e-01],
       [ 3.36665989e-01],
       [-5.94505103e-01],
       [ 2.10204153e-01],
       [-3.58524478e-01],
       [ 2.65722561e-01],
       [-3.93652300e-01],
       [-4.33714443e-01],
       [-2.37951757e-01],
       [ 7.03039642e-03],
       [ 1.46256184e-01],
       [ 8.46323619e-02],
       [-5.48866548e-01],
       [ 8.39751681e-03],
       [ 5.79164551e-01],
       [-1.13917952e-02],
       [ 3.43247719e-01],
       [ 3.40200464e-01],
       [-3.61678376e-01],
       [ 3.75473539e-02],
       [ 2.45547178e-01],
       [ 3.52460153e-01],
       [-6.28796952e-01],
       [ 1.98512120e-02],
       [-3.85291229e-01],
       [ 3.17929403e-01],
       [ 6.32212193e-02],
       [ 3.74048320e-01],
       [ 1.27089984e-03],
       [ 1.16238950e-01],
       [ 5.64210013e-01],
       [-2.30191284e-01],
       [ 7.02800796e-02],
       [-5.05165950e-01],
       [ 1.69850562e-01],
       [ 2.39085704e-01],
       [ 5.02039797e-01],
       [ 5.24506655e-01],
       [ 3.60523334e-01],
       [ 2.40011687e-01],
       [ 5.01382009e-01],
       [ 2.81476620e-01],
       [-2.94547902e-01],
       [ 5.70733227e-01],
       [-2.31505279e-01],
       [ 2.65584402e-01],
       [-5.83764091e-01],
       [ 2.28748727e-01],
       [-3.44613451e-01],
       [-6.36622801e-02],
       [-1.89806193e-01],
       [ 4.18009284e-01],
       [-3.25798024e-01],
       [ 3.48721336e-01],
       [ 4.32828029e-02],
       [ 2.50510125e-01],
       [ 4.09535239e-01],
       [ 1.13622435e-02],
       [-1.66868499e-01],
       [-2.83403895e-01],
       [-3.85812024e-01],
       [ 3.16728246e-03],
       [-3.48535930e-01],
       [-4.81482754e-01],
       [ 1.54907540e-01],
       [-7.81168877e-02],
       [-3.07525144e-01],
       [-1.83175587e-01],
       [-8.83927463e-01],
       [-1.25744557e-01],
       [-8.03276767e-01],
       [-1.99276313e-01],
       [ 1.62473260e-01],
       [-5.14485198e-01],
       [-6.28616684e-01],
       [-1.10850736e-01],
       [-4.24620630e-01],
       [-2.38350909e-01],
       [-7.84870725e-01],
       [ 1.39894705e-01],
       [-5.82296419e-01],
       [-3.21859135e-01],
       [-4.25387132e-01],
       [-5.78820911e-01],
       [-5.39877359e-04],
       [-1.47973352e-01],
       [-4.90698191e-03],
       [-6.31052678e-02],
       [ 1.06823267e-01],
       [-4.59409652e-01],
       [-8.52071321e-02],
       [-6.37601712e-01],
       [-2.44122647e-01],
       [-5.04494958e-01],
       [-3.14072181e-01],
       [-1.38991848e-01],
       [ 8.32351334e-02],
       [ 1.20040886e-01],
       [-4.07795504e-02],
       [-6.49854295e-02],
       [-1.03396469e-01],
       [ 1.38644987e-01],
       [ 1.93811411e-02],
       [-1.05646647e-02],
       [ 1.50594813e-01],
       [ 1.99737272e-01],
       [-2.00185151e-02],
       [ 3.18004090e-03],
       [-6.44258993e-02],
       [ 6.43884400e-02],
       [ 1.23997920e-01],
       [ 4.15538789e-01],
       [ 4.47901836e-01],
       [-1.76488811e-01],
       [ 1.19230372e-01],
       [-3.63947308e-02],
       [ 7.15423587e-01],
       [-1.97333156e-01],
       [ 1.24810437e-01],
       [ 5.43715030e-01],
       [ 3.35324163e-01],
       [ 5.45241999e-01],
       [ 1.14709214e-02],
       [ 3.12330005e-01],
       [ 2.15199124e-01],
       [ 8.85670083e-02],
       [-4.26648368e-01],
       [-8.90808546e-01],
       [-6.69073992e-01],
       [ 3.39938134e-01],
       [ 1.96922850e-01],
       [-3.74369349e-01],
       [ 5.36581882e-01],
       [-7.08738132e-01],
       [-2.49149799e-01],
       [-4.60774012e-01],
       [-3.40425492e-01],
       [-3.99241654e-02],
       [-1.25486764e-01],
       [-2.43786485e-01],
       [-8.51469654e-01],
       [-2.50868762e-01],
       [-6.41031842e-01],
       [ 5.02287064e-01],
       [-1.62090904e-02],
       [ 3.41749236e-01],
       [ 2.22994223e-01],
       [-5.05059817e-01],
       [-6.22679780e-02],
       [ 2.00219109e-03],
       [-5.45685035e-03],
       [ 5.86377778e-04],
       [-6.33285749e-04],
       [-8.20648330e-03],
       [ 6.62757855e-03],
       [-8.26467573e-03],
       [ 1.13176903e-02],
       [ 2.41458213e-02],
       [-8.92666376e-02],
       [ 2.76852282e-01],
       [ 2.13664723e-01],
       [-4.97150118e-01],
       [ 3.91648287e-01],
       [-2.79497937e-01],
       [-1.18217383e-01],
       [-2.91647002e-02],
       [ 2.30928684e-01],
       [-2.91970405e-01],
       [-7.63811623e-02],
       [-5.29450658e-01],
       [ 3.23425502e-02],
       [-1.33863735e-01],
       [-2.03858015e-01],
       [-8.18048203e-02],
       [ 5.68449101e-01],
       [-4.27232085e-01],
       [ 7.94669693e-03],
       [ 7.41937550e-01],
       [-2.49565766e-02],
       [-1.60409961e-01],
       [ 5.80078587e-01],
       [ 2.06889454e-01],
       [ 4.74349265e-02],
       [ 1.86487435e-03],
       [ 2.33387513e-01],
       [ 1.79788586e-01],
       [ 2.22956640e-02],
       [-9.42384340e-02],
       [ 2.02935408e-02],
       [-5.07507585e-01],
       [-3.58548896e-01],
       [ 1.31132769e-03],
       [ 2.12056822e-03],
       [-1.90824126e-02],
       [ 3.34717700e-01],
       [-3.02149540e-01],
       [ 1.49229385e-01],
       [-1.62664716e-01],
       [ 6.54087255e-01],
       [ 3.81188133e-01],
       [-3.95175135e-01],
       [-4.20162831e-01],
       [-6.98951206e-02],
       [ 5.69034351e-02],
       [-1.86975579e-01],
       [ 3.24868299e-02],
       [-1.64773967e-02],
       [ 3.06286287e-01],
       [ 5.41602745e-01],
       [ 1.08682756e-01],
       [ 6.47022251e-02],
       [-1.44241698e+00],
       [ 1.07889789e-03],
       [ 3.85412600e-01],
       [ 2.36346243e-01],
       [ 5.22112954e-01],
       [-3.92116326e-02],
       [-4.91897877e-01],
       [ 3.15158689e-01],
       [ 9.49141119e-02],
       [-4.48627100e-03],
       [ 3.63635755e-01],
       [ 7.92096818e-01],
       [-2.98674377e-01],
       [-2.10920178e-01],
       [ 1.04427589e+00],
       [-4.40371873e-01],
       [ 3.29154167e-01],
       [-4.82776471e-01],
       [-1.28938234e-02],
       [ 2.99117697e-01],
       [-2.31341176e-01]])>","<Parameter: name=identity, dtype=float64, shape=[1000, 1], fn=""identity"", numpy=
array([[ 2.26428323e-02],
       [-5.14853925e-01],
       [-3.75572162e-01],
       [ 1.03686724e-01],
       [-1.17277696e-02],
       [ 3.02851359e-01],
       [ 1.89241066e-01],
       [-5.79808320e-02],
       [ 3.03902015e-01],
       [-2.53984509e-01],
       [ 1.08445152e-01],
       [-6.04139272e-02],
       [ 3.14199520e-03],
       [ 4.46178600e-03],
       [-2.08137111e-02],
       [ 1.66195990e-01],
       [ 9.59501366e-02],
       [ 3.21818627e-02],
       [ 3.01514533e-01],
       [-1.07074125e-01],
       [ 4.83485602e-01],
       [ 3.13508502e-01],
       [-9.71195522e-02],
       [-5.27082583e-01],
       [-1.56299906e-01],
       [ 2.32703964e-01],
       [ 1.03652697e-01],
       [ 3.85557748e-02],
       [ 1.41910573e-03],
       [ 4.61110891e-01],
       [-3.94554369e-01],
       [ 1.86532100e-01],
       [ 4.50003138e-02],
       [ 2.35843199e-02],
       [ 1.11713010e-01],
       [-1.69249753e-01],
       [ 3.36361100e-02],
       [-2.11922137e-01],
       [-6.87689334e-02],
       [-2.19570997e-01],
       [-8.22981433e-02],
       [ 2.66402259e-02],
       [-9.91601299e-02],
       [-7.42388912e-02],
       [-3.46077295e-02],
       [-4.19224917e-02],
       [-2.43312455e-01],
       [ 2.12788212e-02],
       [-1.50305866e-01],
       [-6.73610036e-02],
       [ 1.21442171e-01],
       [ 1.37478281e-01],
       [ 3.86230505e-02],
       [-2.24679028e-01],
       [ 3.19552102e-01],
       [ 1.59924108e-01],
       [ 1.32358850e-01],
       [ 2.24905277e-01],
       [-4.67219555e-02],
       [ 1.69632633e-01],
       [ 8.23945982e-02],
       [ 8.46346811e-02],
       [-2.25484860e-01],
       [-1.34749031e-01],
       [ 1.28766963e-01],
       [-8.20604576e-02],
       [-1.34335689e-01],
       [-3.64726954e-01],
       [ 1.16359145e-01],
       [ 1.59507679e-01],
       [-5.14439047e-01],
       [-2.34486290e-01],
       [-7.64856829e-01],
       [-1.08339081e+00],
       [-7.78285441e-01],
       [-3.61951801e-01],
       [ 6.84273088e-01],
       [ 1.24725742e-01],
       [ 5.92060621e-01],
       [ 1.30370942e-01],
       [-1.14890222e+00],
       [ 1.40421748e-01],
       [-4.14661540e-02],
       [-7.39282699e-01],
       [-4.36299361e-01],
       [ 4.54279587e-02],
       [-4.69443896e-02],
       [ 1.01611060e-01],
       [ 1.69833833e-01],
       [-5.92171128e-01],
       [ 6.54543266e-02],
       [-3.06713631e-01],
       [ 9.54717435e-02],
       [ 4.63279323e-01],
       [-2.68423582e-02],
       [-1.29086049e-01],
       [ 1.83637728e-01],
       [ 2.32842086e-01],
       [-3.31471265e-01],
       [ 4.82424596e-01],
       [-5.76069456e-01],
       [ 1.43152319e-01],
       [ 7.79418106e-02],
       [-2.48495464e-01],
       [ 9.46192446e-02],
       [-4.73845524e-01],
       [ 2.02311029e-01],
       [-5.36699765e-01],
       [-1.55773496e-01],
       [ 9.26009657e-01],
       [-4.20858261e-02],
       [ 1.48654237e-01],
       [-6.33426834e-02],
       [-5.86253892e-01],
       [-2.18529334e-01],
       [ 3.96433466e-01],
       [-1.24569264e-01],
       [-3.07850712e-01],
       [-1.85017140e-01],
       [ 1.60195901e-01],
       [ 2.79683184e-01],
       [-2.51619141e-01],
       [ 6.35618415e-02],
       [-7.44394381e-03],
       [-2.70082449e-01],
       [ 1.58424384e-01],
       [ 4.54274010e-01],
       [-2.72440056e-01],
       [-2.87203307e-01],
       [-1.05632315e-01],
       [ 3.70056947e-01],
       [-1.23474722e-01],
       [ 1.77589454e-01],
       [-2.17115605e-01],
       [-3.66969942e-01],
       [-6.21664022e-03],
       [-1.74618662e-01],
       [ 4.06085751e-01],
       [-1.16093226e-01],
       [ 2.26084231e-01],
       [-3.84434279e-01],
       [-8.06229282e-02],
       [-8.31989551e-02],
       [-4.55547561e-01],
       [-3.10540264e-01],
       [-4.03174012e-01],
       [-5.71347475e-01],
       [ 3.92270814e-02],
       [-6.70203224e-02],
       [ 5.89841328e-01],
       [ 2.14390162e-01],
       [-8.72752228e-01],
       [ 4.85968976e-02],
       [ 6.84707650e-01],
       [-8.93375560e-01],
       [-3.36985457e-02],
       [ 2.52042552e-01],
       [-8.08081732e-02],
       [ 2.28614571e-01],
       [-7.74378519e-02],
       [ 1.39186752e-02],
       [ 3.53624157e-01],
       [ 2.35895550e-01],
       [-2.15621587e-01],
       [-1.70932560e-01],
       [-3.94775635e-01],
       [-5.25801941e-02],
       [ 7.86190171e-02],
       [ 9.49321460e-02],
       [ 1.43805362e-01],
       [-9.93868894e-02],
       [ 3.24812465e-01],
       [-3.58276879e-01],
       [ 2.48663954e-01],
       [ 1.35070402e-01],
       [-7.60740224e-02],
       [ 3.02668315e-01],
       [ 2.33427114e-01],
       [-1.24048013e-01],
       [ 2.64894986e-02],
       [ 3.47104173e-01],
       [ 5.56258236e-01],
       [-4.53190185e-01],
       [ 3.17145838e-01],
       [-6.23925313e-01],
       [ 3.94673729e-01],
       [-8.94000993e-02],
       [-1.52892695e-01],
       [ 8.96735496e-01],
       [-1.29697484e-01],
       [ 7.89234695e-02],
       [ 6.26050131e-03],
       [ 1.07007109e+00],
       [ 3.77049331e-02],
       [ 2.47959555e-01],
       [-3.47368579e-01],
       [-2.05276377e-01],
       [-2.44480889e-02],
       [ 5.35794656e-01],
       [ 2.75849705e-01],
       [-1.02808337e-01],
       [ 3.40263741e-01],
       [ 2.43837058e-02],
       [ 2.46051860e-01],
       [ 4.14836101e-01],
       [-1.69145614e-01],
       [-3.49352619e-02],
       [ 2.31509432e-01],
       [ 2.54309502e-02],
       [-7.31582493e-02],
       [-6.59550135e-01],
       [-1.27251355e-02],
       [-1.28471011e-01],
       [-6.16967529e-02],
       [-2.53890809e-01],
       [-4.58811610e-01],
       [-4.16669966e-01],
       [ 7.40659293e-02],
       [-3.07530725e-01],
       [-2.09809400e-01],
       [-3.22144561e-01],
       [-2.57286748e-01],
       [-7.84515897e-01],
       [ 1.76281809e-02],
       [-6.41227484e-01],
       [ 2.28763345e-01],
       [-5.88982419e-02],
       [-3.54550251e-01],
       [ 5.32768664e-01],
       [ 1.89460449e-01],
       [-2.48703411e-01],
       [ 2.26459235e-01],
       [ 2.98958994e-01],
       [ 9.09416270e-02],
       [-1.61004382e-01],
       [ 4.08560246e-01],
       [-2.06692211e-01],
       [ 1.76679504e-01],
       [ 3.74065902e-01],
       [-9.45924832e-03],
       [ 2.03430793e-01],
       [ 9.51012215e-02],
       [-3.98145310e-01],
       [-7.85347367e-01],
       [-4.89629078e-03],
       [-3.57795644e-01],
       [ 2.94836147e-01],
       [-2.51491709e-01],
       [-2.11247681e-01],
       [ 2.07882676e-01],
       [ 4.57160679e-01],
       [-1.44718924e-01],
       [ 2.59048359e-02],
       [ 7.45271058e-02],
       [-4.03429923e-01],
       [-2.99180773e-01],
       [-2.99397708e-01],
       [-2.48734390e-02],
       [ 7.95453367e-02],
       [-2.17501439e-01],
       [-3.12502241e-01],
       [ 3.28362410e-01],
       [-1.98130857e-01],
       [ 2.17664089e-01],
       [ 1.90130506e-01],
       [ 4.22233340e-01],
       [ 2.11277234e-01],
       [-6.80107726e-01],
       [ 4.81844939e-03],
       [-8.18533858e-01],
       [ 2.75796802e-01],
       [-9.70879900e-02],
       [ 2.00492540e-01],
       [ 4.38388124e-01],
       [-1.19940971e-02],
       [ 2.68779987e-01],
       [-6.35831456e-02],
       [-3.36471684e-01],
       [ 5.08632514e-01],
       [-1.39012156e-01],
       [ 3.09063974e-01],
       [-8.12375911e-01],
       [-1.05933279e-01],
       [-8.69327096e-02],
       [ 1.33842366e-01],
       [ 6.20165821e-02],
       [ 1.00091960e-01],
       [-4.11990043e-03],
       [-3.10848759e-01],
       [-1.72443026e-01],
       [-3.89511588e-01],
       [-5.46868305e-01],
       [ 4.80398892e-02],
       [-1.90529470e-01],
       [-3.38692833e-02],
       [ 1.55868224e-01],
       [ 2.90467917e-02],
       [-8.39345548e-01],
       [-1.73476274e-01],
       [ 1.90409498e-01],
       [ 5.19071532e-02],
       [-3.51555208e-01],
       [-2.43226001e-01],
       [-1.44969778e-01],
       [ 9.89497842e-02],
       [ 6.51648545e-01],
       [ 1.53371826e-01],
       [-1.32751168e-01],
       [ 6.95963318e-02],
       [ 8.42357061e-02],
       [-4.59087078e-02],
       [ 3.24628631e-01],
       [ 1.83967045e-01],
       [ 5.86860976e-01],
       [-2.56879378e-02],
       [ 2.32544445e-01],
       [ 2.84596610e-01],
       [ 3.85630351e-01],
       [ 2.79035103e-01],
       [ 1.52829863e-01],
       [ 4.32116226e-01],
       [ 1.69291687e-01],
       [ 2.54706035e-01],
       [ 1.73865040e-01],
       [-1.04508439e-01],
       [-3.17588352e-01],
       [-1.90809908e-02],
       [ 6.53558733e-02],
       [ 3.19426756e-01],
       [ 3.17888126e-01],
       [-4.67334723e-03],
       [ 4.32970301e-01],
       [ 6.35019953e-01],
       [-2.79268312e-02],
       [ 1.39261896e-01],
       [ 1.10014229e-02],
       [-6.95572159e-02],
       [-3.20940527e-01],
       [ 3.24508593e-03],
       [ 1.67585339e-01],
       [ 6.78928053e-02],
       [ 4.32585610e-01],
       [-1.50164987e-01],
       [ 1.71618681e-01],
       [ 1.06372106e-01],
       [ 3.12724939e-01],
       [ 3.86170426e-01],
       [ 5.62315331e-01],
       [ 3.00700240e-01],
       [ 1.29885181e-01],
       [-1.14832954e-01],
       [-2.58310553e-01],
       [ 3.13295847e-01],
       [-1.76693116e-01],
       [ 1.65721642e-02],
       [-4.22532477e-01],
       [ 5.14949749e-01],
       [ 7.11231720e-02],
       [ 2.81505643e-01],
       [ 3.90401835e-01],
       [-1.61600813e-01],
       [ 3.36947534e-01],
       [ 3.83438913e-01],
       [-1.08149759e-01],
       [-9.14994049e-02],
       [ 2.56820050e-01],
       [-3.54794391e-01],
       [ 1.76610008e-01],
       [ 1.24305132e-01],
       [ 1.79740432e-01],
       [-9.60843842e-02],
       [ 8.99879572e-02],
       [ 7.47438319e-02],
       [ 1.76853113e-02],
       [-4.38609173e-01],
       [ 2.47675622e-01],
       [ 1.57351995e-01],
       [ 5.38056906e-01],
       [-4.76224920e-01],
       [-7.19314872e-02],
       [ 1.85618772e-01],
       [ 3.83207612e-01],
       [ 8.45552497e-02],
       [-5.23897924e-01],
       [ 3.89126366e-01],
       [ 3.69178191e-01],
       [ 4.65286599e-01],
       [ 2.81368279e-01],
       [-3.61361888e-01],
       [-5.81951210e-01],
       [ 4.70102261e-01],
       [ 2.45051742e-01],
       [-2.85603778e-01],
       [-1.58725228e-02],
       [ 2.20475217e-01],
       [ 1.13588346e-01],
       [ 4.23415165e-01],
       [ 1.43465086e-01],
       [-2.57865590e-01],
       [-8.03047188e-02],
       [-6.88063326e-01],
       [-1.64614797e-01],
       [ 4.64103106e-01],
       [ 1.73707181e-01],
       [ 2.27846621e-01],
       [ 3.07429386e-01],
       [ 8.11028350e-02],
       [-2.86602947e-01],
       [-3.00240306e-01],
       [ 2.15089915e-01],
       [-1.03392730e-02],
       [-2.23153717e-01],
       [ 1.84682074e-01],
       [ 3.89078351e-01],
       [ 8.96646774e-02],
       [ 3.94942150e-02],
       [-2.86520038e-02],
       [ 1.16506623e-01],
       [ 6.57661516e-02],
       [-2.43114289e-01],
       [ 3.25376437e-02],
       [-1.17341365e-02],
       [ 2.84552680e-01],
       [ 1.58500639e-01],
       [ 1.67196876e-01],
       [ 1.48390565e-01],
       [-4.49241183e-01],
       [-3.42801296e-01],
       [-2.48928137e-01],
       [-2.64956172e-01],
       [-5.64827592e-01],
       [-7.14810363e-03],
       [ 6.04176420e-03],
       [ 2.33757060e-01],
       [ 5.51326663e-01],
       [ 2.37986102e-01],
       [ 6.99322774e-02],
       [-2.43128474e-02],
       [-1.95534250e-01],
       [-5.42890690e-01],
       [-4.36480147e-01],
       [ 5.63063442e-02],
       [ 5.09689264e-02],
       [ 1.17672656e-01],
       [-1.91320708e-01],
       [-4.02968595e-01],
       [-4.79203823e-01],
       [-3.89339862e-01],
       [-6.70388707e-01],
       [-2.83934871e-01],
       [-2.18379518e-01],
       [-8.42199005e-02],
       [-6.79666711e-01],
       [-3.00199475e-01],
       [-4.54602134e-01],
       [-4.81382380e-01],
       [-5.43339816e-01],
       [-9.71415888e-02],
       [ 3.28211998e-02],
       [ 4.87318026e-01],
       [ 7.37681882e-01],
       [-3.18405790e-01],
       [ 1.55915683e-01],
       [-7.15327519e-01],
       [ 3.06852048e-01],
       [ 5.14510806e-01],
       [-4.38305067e-01],
       [ 1.80336723e-01],
       [ 6.78057243e-01],
       [ 2.56598717e-02],
